original_sentence,processed_tokens
"Davalı vekili cevap dilekçesinde, dava dilekçesinde davacı tarafın  3 adet faturayı 3065 sayılı KDV kanununun 11-1/c maddesi gereğince ihraç kaydıyla teslim edilen mallara ilişkin KDV alacağını talep etmekte olduğunu, davacı taraftan ihraç kaydıyla teslim alınan malların gümrük çıkış beyannameleriyle ilgili satır koduna imalatçı davacı ünvanı yazılmak sureti ile yurtdışına ihraç edildiğini ve beyannamelerin davacı şirkete teslim edildiğini, faturalarda açıkça anlaşılacağı üzere imalatçı davacı şirketin KDV kanununun 11-1/c maddesi gereğince KDV ödemediğini, müvekkili şirketin davacı ile yapmış olduğu anlaşma neticesinde kendisine ihraç kaydıyla teslim edilen malları yurtdışına hukuka uygun bir şekilde ihraç ettiğini ve anlaşma neticesinde üzerine düşen yükümlülükleri yerine getirdiğini, akabinde davacı şirketin Ankara Ostim Vergi Dairesi Müdürlüğü ’ne başvurduğunu ve KDV tecil/terkin talebinde bulunduğunu, ancak Vergi Dairesi'nin davacıya vermiş olduğu cevabi yazıda ihraç kayıtlı faturada teslim edilen malın davacı şirketin sanayi sicil belgesi ve kapasite raporunda yer almaması nedenlerinden dolayı ilgili KDV tecil/terkin işlemi yapılmadığının davacıya bildirildiğini, KDV kanunu uyarınca dava konusu KDV nin davacı tarafça ödenmesi gerektiğini, ihraç kaydıyla alınan ve ihraç edilen mallar bakımından ihraçcı firma olan müvekkilinin KDV ödemesi hukuken mümkün olmadığını, bu nedenlerle  davacının haksız ve hukuka aykırı davasının ret edilmesine ve yargılama gideri ile vekalet ücretinin davacıya yükletilmesine karar verilmesini beyan etmiştir.",daval vekil cevap dilekçe dav dilekçe davaç taraf adet fatura sayıl kdv kanun maddes gerek ihraç kaydı tesl edile mal ilişk kdv alacak talep etmek olduk davaç taraf ihraç kaydı tesl alına mal gümrük çıkış beyanname ilgil sa kodu imalatçı davaç ünva yazılmak suret yurtdış ihraç edildik beyanname davaç şirke tesl edildik fatura açıkça anlaşılacak üzer imalatçı davaç şirket kdv kanun maddes gerek kdv ödemedik müvekkil şirket davaç yap olduk anlaşma netice kendi ihraç kaydı tesl edile mal yurtdış hukuk uygu bir şekil ihraç ettik anlaşma netice üzer düşe yükümlülük yer getirdik akap davaç şirket ankar ost vergi daires müdürlük başvurduk kdv tecilterk talep bulunduk ancak vergi daire davacı ver olduk cevap yazı ihraç kayıtlı fatura tesl edile mal davaç şirket sanayi sicil belges kapasi rapor yer almamas neden dola ilgil kdv tecilterk işle yapılmadık davacı bildirildik kdv kan uyar dav konus kdv nin davaç tarafça ödenmes gerektik ihraç kaydı alına ihraç edile mal bakım ihraçcı firma ola müvekkil kdv ödemes hukuke mümk olmadık nede davaç haksız hukuk aykır dava ret edilme yargıla gider vekalet ücret davacı yükletilme karar verilme beya et
"Dava dilekçesi ekinde sunulan fatura örneklerinden davacı şirketin davalı şirkete 17/07/2009 tarihli 417474 sayılı 253.924,00 TL bedelli ve 45.706,32 TL KDV bedelli fatura, 11/05/2009 tarihli 417220 sayılı 289.592,22 TL bedelli 52.126,60 TL KDV bedelli fatura, 20/05/2009 tarihli 417252 sayılı 89.774,14 TL bedelli, 16.159,34 TL KDV bedelli fatura  düzenlediği, faturalar üzerinde ""3065 sayılı KDV Kanunu 11/1-c maddesi gereğince KDV tahsil edilmediğinin"" yazılı olduğu görülmüştür.",dav dilekçes ek sunula fatur örnek davaç şirket daval şirke tarihli sayıl bedelli kdv bedelli fatur tarihli sayıl bedelli kdv bedelli fatur tarihli sayıl bedelli kdv bedelli fatur düzenledik fatura üzer sayıl kdv kan maddes gerek kdv tahsil edilmedik yazıl olduk görül
"Ankara Vergi Dairesi Başkanlığı Ostim VD Müdürlüğünün 16/07/2009 tarihli yazı cevabında davacı şirkete ""tecil talebinin yerine getirilmesine esas teşkil edebilecek ibraz edilen belgelerin tetkikinde 11/05/2009 tarih ve ...numaralı ve 20/05/2009 tarih ... numaralı faturalar ile ... Ltd. Şti'ne ihraç kaydı ile rulo teslim ettiğiniz anlaşılmıştır.",ankar vergi daires başkanlık ost müdürlük tarihli yaz cevap davaç şirke tecil talep yer getirilme esas teşkil edebilecek ibraz edile belge tetkik tarih numaral tarih numaral fatura ltd şt ihraç ka rulo tesl ettik anlaşıl
"Ancak sanayi sicil belgeniz ve kapasite raporunuz üretim konusu emtiyanın muhtelif teneke kutu (yağ, boya, pekmez, gıde) imalatı olduğu; ihraç kayıtlı faturada teslim edilen malın sanayi sicil belgeniz ve kapasite raporunuzda yer almadığı ve faturada teslim edilen malın biriminin (adet, ton, kg, paket) belirtilmediği, ihracatçı firma ihraç kayıtlı olarak almış olduğu ruloyu 15/05/2009 tarih ve ... numaralı G.Ç.B.",ancak sanayi sicil belge kapasi rapor üret konus emtiya muhtelif tenek kut yağ bo pekmez gıde imalat olduk ihraç kayıtlı fatura tesl edile mal sanayi sicil belge kapasi rapor yer almadık fatura tesl edile mal birim adet ton paket belirtilmedik ihracatçı firma ihraç kayıtlı olarak al olduk rulo tarih numaral gçb
"İle 152,33 ton baskılı boyalı teneke levha olarak ihraç edildiğinin anlaşıldığı.. İhraç kayıtlı teslim edilen malın kapasite raporu ve sanayi sicil belgesinde yer almadığından dolayı 05/2009 dönemi beyannamesindeki toplam 10.625,04TL tecil talebinin reddedildiğinin"" beyan edildiği görülmüştür.",ton baskıl boyal tenek levha olarak ihraç edildik anlaşıldık ihraç kayıtlı tesl edile mal kapasi rapor sanayi sicil belge yer almadık dola döne beyannames topla tecil talep reddedildik beya edildik görül
"15/02/2015 tarihli hukukçu bilirkişi raporunda; Ankara Vergi Dairesi'nin yazı cevabında davacının davalıya kesmiş bulunduğu faturada bahsi geçen malların faaliyet konusuna girmediği ve fason olarak üretildiğine dair bir bildirimde de bulunmadığı, davacının KDV Kanunu anlamında imalatçı sıfatının tanınmadığın anlaşıldığı, İstanbul Vergi Dairesi Başkanlığı'nın yazısı ekinde gönderilen kayıtlardan ihracatın tamam olduğunun anlaşıldığını, dava konusu faturalara konu mal tesliminin KDV Kanunu anlamında ihraç kaydıyla teslim kapsamında bulunmadığı halde sehven bu kapsamda değerlendirilerek KDV tutarının tahsil edilmediği, davacının tahsil etmediği KDV tutarının ne kadarına ilişkin terkin talebinin reddolunduğu hususunun mali müşavirin bilgi ve uzmanlık sahasında kaldığını beyan ettiği anlaşılmıştır.",tarihli hukukçu bilirkiş rapor ankar vergi daire yaz cevap davaç davalı kes bulunduk fatura bahsi geçe mal faaliyet konu girmedik faso olarak üretildik dair bir bildir bulunmadık davaç kdv kan anlam imalatçı sıfat tanınmadık anlaşıldık istanbul vergi daires başkanlık yazıs ek gönderile kayıt ihracat tama olduk anlaşıldık dav konus fatura ko mal teslim kdv kan anlam ihraç kaydı tesl kapsam bulunmadık halde sehve kapsa değerlendirilerek kdv tutar tahsil edilmedik davaç tahsil etmedik kdv tutar kadar ilişk terk talep reddolunduk husu mali müşavir bilgi uzmanlık saha kaldık beya ettik anlaşıl
"21/06/2016 tarihli mali müşavir bilirkişi raporunda 3065 sayılı yasanın 11/1-c maddesi hükmü gereği ihraç kaydıyla mal teslim eden dava konusu şirketin ihracatçı tarafından ihraç edilen mal ile ilgili olarak imalatçı vasfına haiz olmadığının idarece tespit edildiğini, davalı şirketin 3065 sayılı KDV Kanunu'nun 11/1-c maddesiyle ilgili olarak yasal yükümlülüklerini yerine getirdiğini, imalatçı vasfına haiz olmayan KDV'nin tecil-terkin konusuyla ilgili sorumluluğun davacı şirkete ait olduğunu beyan ettiği görülmüştür.",tarihli mali müşavir bilirkiş rapor sayıl yasa maddes hükmü gerek ihraç kaydı mal tesl e dav konus şirket ihracatçı taraf ihraç edile mal ilgil olarak imalatçı vasf haiz olmadık idareç tespit edildik daval şirket sayıl kdv kanun madde ilgil olarak yasal yükümlülük yer getirdik imalatçı vasf haiz olmaya kdvnin tecilterk konu ilgil sorumluluk davaç şirke ait olduk beya ettik görül
Bakırköy 4.,bakırköy
Asliye Ticaret Mahkemesi'nin 14/11/2016 tarihli kararıyla 2.bilirkişi raporunun denetime ve hükme elverişli bulunduğundan raporda açıklanan gerekçelerle davanın reddine karar verdiği anlaşılmıştır.,asli ticaret mahkeme tarihli karar bilirkiş rapor denet hükme elverişli bulunduk rapor açıklana gerekçe dava reddi karar verdik anlaşıl
"Davacı vekilinin istinaf dilekçesinde; müvekkilinin sac levha satışıyla ilgili 3 adet faturada yer alan KDV bedelini müvekkili şirketin ve davalı şirketin bu satışlarla ilgili KDV'den muaf olmadığı ve KDV ödemesi gerektiği İstanbul ve Ankara Vergi Dairesi tarafından bildirildikten sonra, Vergi Dairesi'ne ödendiğini, davalıya ihtarname keşide edildiğini, ödemenin yapılmadığını, uyuşmazlığın KDV'nin ödenmesi hususunun kime ait olduğu noktasında toplandığını, eksik incelemeyle karar verildiğini, TTK 21/2 maddesinin irdelenmediğini, davalının faturaları defterlerine işlediğine itiraz etmediğini, İstanbul 3.",davaç vekil istinaf dilekçe müvekkil sac levha satış ilgil adet fatura yer ala kdv bedel müvekkil şirket daval şirket satış ilgil kdvden muaf olmadık kdv ödemes gerektik istanbul ankar vergi daires taraf bildirildik sonra vergi daire ödendik davalı ihtarna keşi edildik ödeme yapılmadık uyuşmazlık kdvnin ödenmes husu k ait olduk nokta toplandık eksik inceleme karar verildik ttk madde irdelenmedik daval fatura defter işledik itiraz etmedik istanbul
"Vergi Mahkemesi'nin 2013/2389 Esas sayılı dosyasındaki açık ikrarının yargılamada değerlendirilmediğini, dilekçede KDV'leri ödediğini beyan ettiğini, KDV'lerin davalı yanca yükümlenildiğinin ikrar edildiğini beyanla mahkeme kararının kaldırılarak yeniden yargılama yapılarak davanın kabulüne karar verilmesini talep etmiştir.",vergi mahkeme esas sayıl dosyas açık ikrar yargılama değerlendirilmedik dilekçe kdv ödedik beya ettik kdvler daval ya yükümlenildik ikrar edildik beya mahke karar kaldırılarak yeni yargıla yapılarak dava kabul karar verilme talep et
"Davaya konu uyuşmazlık; ihraç kaydıyla teslim edilen malların ihraç edilmesine rağmen KDV bedelinin tecil-terkin edilmemesi nedeniyle davalıdan tahsilinin istenip istenemeyeceğine ilişkin olduğu, 3065 sayılı KD.",dava ko uyuşmazlık ihraç kaydı tesl edile mal ihraç edilme rağme kdv bedel tecilterk edilmemes neden davalı tahsil istenip istenemeyecek ilişk olduk sayıl
"V.Kanununun 11/1-c maddesinde; ""11/1-c maddesi:(3297 sayılı Kanunun 3’üncü maddesiyle eklenen bent) İhraç edilmek şartıyla imalatçılar tarafından kendilerine teslim edilen mallara ait katma değer vergisi, ihracatçılar tarafından ödenmez.Mükelleflerce tahsil edilmeyen ancak ilgili dönem beyannamesinde beyan edilecek olan bu vergi, vergi dairesince tarh ve tahakkuk ettirilerek tecil olunur.Söz konusu malların, ihracatçıya teslim tarihini takip eden ay başından itibaren 3 ay içinde ihraç edilmesi halinde, tecil edilen vergi terkin olunur.İhracatın yukarıdaki şartlara uygun gerçekleştirilmemesi halinde, tecil olunan vergi tahakkuk ettirildiği tarihten itibaren 6183 sayılı Amme Alacaklarının Tahsil Usulü Hakkında Kanunun 51'inci maddesine göre belirlenen (4842 sayılı Kanunun 21'inci maddesiyle değişen ibare Yürürlük; 01.05.2003) gecikme zammıyla birlikte (14] tahsil olunur.""",vkanun madde maddes sayıl kanu üncü madde eklene bent ihraç edilmek şartı imalatçı taraf kendi tesl edile mal ait katma değer vergis ihracatçı taraf ödenmezmükellef tahsil edilmeye ancak ilgil döne beyanname beya edilecek ola vergi vergi daire tarh tahakkuk ettirilerek tecil olunursöz konus mal ihracatçı tesl tarih takip e baş itibare iç ihraç edilmes hal tecil edile vergi terk olunurihracat yukarı şart uygu gerçekleştirilmemes hal tecil oluna vergi tahakkuk ettirildik tarih itibare sayıl amme alacak tahsil usulü hakk kanu inci madde gör belirlene sayıl kanu inci madde değişe ibar yürürlük gecikme zammı birlik tahsil olunur
hükmü düzenlenmiştir.,hükmü düzenle
"GEREKÇE:
Davacı vekilinin davacının ihraç kaydıyla satışını gerçekleştirdiği mallar bakımından 3065 sayılı KDV Kanunu 11/1-c maddesi gereğince ""KDV'nin tahsil edilmediği,"" hususunu faturalar üzerine yazarak, 3 adet fatura düzenlediği, davalının fatura konusu malları ihraç ettiği, davacının ve davalı şirketin bu satışlarla ilgili KDV'den muaf olmadığından bahisle İstanbul ve Ankara Vergi Daireleri'nin bildirimde bulunmasından sonra davacının ödediğini beyan ettiği, dosya kapsamında bulunan Ankara Vergi Dairesi'nin 16/07/2009 tarihli yazısından ""ihraç kayıtlı teslim edilen malın kapasite raporu ve sanayi sicil belgesinde yer almadığından dolayı, 05/2009 dönemi beyannamesindeki 10.625,04 TL tecil talebinin reddedildiği, reddedilen bu miktarın 6183 sayılı ...T.U.H.",gerekçe davaç vekil davaç ihraç kaydı satış gerçekleştirdik mal bakım sayıl kdv kan maddes gerek kdvnin tahsil edilmedik husu fatura üzer yazarak adet fatur düzenledik daval fatur konus mal ihraç ettik davaç daval şirket satış ilgil kdvden muaf olmadık bahis istanbul ankar vergi daire bildir bulunma sonra davaç ödedik beya ettik dosya kapsam buluna ankar vergi daire tarihli yazı ihraç kayıtlı tesl edile mal kapasi rapor sanayi sicil belge yer almadık dola döne beyannames tecil talep reddedildik reddedile miktar sayıl tuh
"Kanunu'nun ilgili maddelerine istinaden takip ve tahsiline devam edileceğinin"" bildirildiği, dosya kapsamında alınan 21/06/2016 tarihli bilirkişi raporunda da malların davalı tarafça usulüne uygun olarak ihraç edildiği, ancak davacının sanayi sicil belgesi ve kapasite raporunda kayıtlı olmadığı, imalatçı olmadığı anlaşıldığından, piyasadan hazır olarak alınıp satılan mallar için tecil-terkin işlemi uygulanamayacağından davacının 3065 sayılı KDV Kanunu ve ilgili tedbirlere aykırı işlem yaparak davalıya mal teslim ettiğinin beyan edildiği, benzer davada Yargıtay 19.",kanun ilgil madde istina takip tahsil deva edilecek bildirildik dosya kapsam alına tarihli bilirkiş rapor mal daval tarafça usul uygu olarak ihraç edildik ancak davaç sanayi sicil belges kapasi rapor kayıtlı olmadık imalatçı olmadık anlaşıldık piyasa hazır olarak alınıp satıla mal tecilterk işle uygulanamayacak davaç sayıl kdv kan ilgil tedbir aykır işle yaparak davalı mal tesl ettik beya edildik benzer dava yargıtay
"HD'nin 16/04/2014 tarihli 2013/10031 esas 2014/7537 karar sayılı ilamıyla yerel mahkemenin davacının KDV Kanunu'na göre ihraç kayıtlı fatura kesme şartlarını taşımadığı halde davalı işletmeye bu faturaları kesmesi, davalının davacıdan ihraç kayıtlı olarak satın aldığı malları usulüne uygun olarak ihraç etmesi, ihracatçı olarak tüm edimlerini yerine getirmesi nedeniyle, davacının davalıdan KDV bedellerini tahsil edemeyeceğine ilişkin kararını onadığını göz önüne alınarak dava konusu ihtilafta da davalıya yüklenecek kusur bulunmadığı, davacının ihraç kaydı ile davalıya sattığı malların imalatçısı olmadığı halde ihraç kaydı ile fatura düzenlediği göz önüne alınarak kusurundan kaynaklı olarak tecil-terkin işlemi yapılamayan KDV bedellerini davalıdan tahsil edemeyeceği göz önüne alınarak davacının istinaf talebinin esastan reddine karar verilerek aşağıdaki hüküm kurulmuştur.",hdnin tarihli esas karar sayıl ilam yerel mahkeme davaç kdv kanun gör ihraç kayıtlı fatur kesme şart taşımadık halde daval işletme fatura kesmes daval davacı ihraç kayıtlı olarak sat aldık mal usul uygu olarak ihraç etmes ihracatçı olarak edim yer getirmes neden davaç davalı kdv bedel tahsil edemeyecek ilişk karar onadık göz ön alınarak dav konus ihtilaf davalı yüklenecek kusur bulunmadık davaç ihraç ka davalı sattık mal imalatçıs olmadık halde ihraç ka fatur düzenledik göz ön alınarak kusur kaynaklı olarak tecilterk işle yapılamaya kdv bedel davalı tahsil edemeyecek göz ön alınarak davaç istinaf talep esas reddi karar verilerek aşağı hük kurul
"KARAR:
6100 sayılı HMK.",karar sayıl hmk
"'nın 353/1-b-1 maddesi gereğince yerinde görülmeyen istinaf isteminin ESASTAN REDDİNE,
Alınması gereken 35,90 TL harçtan peşin alınan 29,20 TL harcın mahsubu ile bakiye 6,70 TL eksik harcın davacıdan alınarak hazineye irat kaydına,
İstinaf yargılama giderlerinin davacı üzerinde bırakılmasına,
İstinaf incelemesi duruşmasız yapıldığından istinaf aşaması için ayrıca avukatlık ücreti takdirine yer olmadığına,
Dair, dosya üzerinde yapılan inceleme sonucunda iş bu kararın tebliğinden itibaren 2 hafta içinde Yargıtay temyiz yolu açık olmak üzere oy birliği ile karar verildi.",nın maddes gerek yer görülmeye istinaf istem esas reddi alınmas gereke harç peş alına harç mahsup baki eksik harç davacı alınarak hazine irat kaydı istinaf yargıla gider davaç üzer bırakılma istinaf incelemes duruşmas yapıldık istinaf aşamas ayrıç avukatlık ücret takdir yer olmadık dair dosya üzer yapıla incele sonuç karar teblik itibare haf iç yargıtay temyiz yol açık olmak üzer birlik karar veril
20/09/2018,
"gereği görüşülüp düşünüldü;
DAVA	: Davacı vekili dava dilekçesinde; davalı ile müvekkili şirketin uluslararası  taşıma alanında çalıştığını, davalı şirketin davacının eski çalışanlarını bünyesine katarak müvekkilinin rekabet gücünü zayıflatmayı amaçladığını, davalının eski çalışanlarının ise davalı şirketin kendilerine sunduğu  yüksek ücret ve bunun gibi kişisel menfaatleri uğruna davacı şirketin ticari sırlarını davalıya sunarak haksız rekabette bulunduklarını beyanla davalıların haksız rekabete konu eylemlerinin tespitini,  men'ini, davalıların davacıyı haksız rekabet nedeniyle uğrattıkları ve uğratacakları muhtemel maddi kayıplarının dava sırasında belirlenecek bedel ile giderilmesini, bu yönden davanın belirsiz alacak davası olarak açılmasına yönelik taleplerinin HMK 107 maddeye uygunluğunun kabulünü, dava sırasında belirlenecek bedellerle, davalıların kusurları nedeniyle davacının zarar ve ziyanlarının tazminini, ortaya çıkan zararın davalılardan  mütesilsilen tahsiline karar verilmesini talep etmiştir.",gerek görüşülüp düşünül dav davaç vekil dav dilekçe daval müvekkil şirket uluslararas taş alan çalıştık daval şirket davaç eski çalışan bünye katarak müvekkil rekabet güç zayıflatma amaçladık daval eski çalışan daval şirket kendi sunduk yük ücret bu kişisel menfaat uğr davaç şirket ticar sır davalı sunarak haksız rekabet bulunduk beya daval haksız rekabe ko eylem tespit men daval davacı haksız rekabet neden uğrattık uğratacak muhtemel maddi kayıp dav sıra belirlenecek bedel giderilme yö dava belirsiz alacak davas olarak açılma yönelik talep hmk madde uygunluk kabul dav sıra belirlenecek bedel daval kusur neden davaç zarar ziyan tazmin orta çıka zarar davalı mütesilsile tahsil karar verilme talep et
